5;0;310.7
10;0;253.7
15;0;232.2
20;0;187.3
25;0;187.3
30;0;187.3
35;0;187.3
40;0;187.3
45;0;187.3
50;0;187.3
55;0;187.3
60;0;187.3
65;0;187.3
70;0;187.3
75;0;172.4
80;0;172.4
85;0;172.4
90;0;172.4
95;0;172.4
100;0;167.7
105;0;167.7
110;0;167.7
115;0;167.7
120;0;167.7
125;0;167.7
130;0;167.7
135;0;167.7
140;0;167.7
145;0;167.7
150;0;167.7
155;0;167.7
160;0;167.7
165;0;167.7
170;0;167.7
175;0;167.7
180;0;167.7
185;0;167.7
190;0;167.7
195;0;167.7
200;0;167.7
205;0;167.7
210;0;167.7
215;0;167.7
220;0;167.7
225;0;167.7
230;0;167.7
235;0;167.7
240;0;167.7
245;0;167.7
250;0;167.7
255;0;167.7
260;0;167.7
265;0;167.7
270;0;167.7
275;0;167.7
280;0;167.7
285;0;167.7
290;0;167.7
295;0;167.7
300;0;167.7
305;0;167.7
310;0;167.7
315;0;167.7
320;0;167.7
325;0;167.7
330;0;167.7
335;0;167.7
340;0;167.7
345;0;167.7
350;0;167.7
355;0;167.7
360;0;167.7
365;0;167.7
370;0;167.7
375;0;167.7
380;0;167.7
385;0;167.7
390;0;167.7
395;0;167.7
400;0;167.7
405;0;167.7
410;0;167.7
415;0;167.7
420;0;167.7
425;0;167.7
430;0;167.7
435;0;167.7
440;0;167.7
445;0;167.7
450;0;167.7
455;0;167.7
460;0;167.7
465;0;167.7
470;0;167.7
475;0;167.7
480;0;167.7
485;0;167.7
490;0;167.7
495;0;167.7
500;0;167.7
505;0;167.7
510;0;167.7
515;0;167.7
520;0;167.7
525;0;167.7
530;0;167.7
535;0;167.7
540;0;167.7
545;0;167.7
550;0;167.7
555;0;167.7
560;0;167.7
565;0;167.7
570;0;167.7
575;0;167.7
580;0;167.7
585;0;167.7
590;0;167.7
595;0;167.7
600;0;167.7
605;0;167.7
610;0;167.7
615;0;167.7
620;0;167.7
625;0;167.7
630;0;167.7
635;0;167.7
640;0;167.7
645;0;167.7
650;0;167.7
655;0;167.7
660;0;167.7
665;0;167.7
670;0;167.7
675;0;167.7
680;0;167.7
685;0;167.7
690;0;167.7
695;0;167.7
700;0;167.7
705;0;167.7
710;0;167.7
715;0;167.7
720;0;167.7
725;0;167.7
730;0;167.7
735;0;167.7
740;0;167.7
745;0;167.7
750;0;167.7
755;0;167.7
760;0;167.7
765;0;167.7
770;0;167.7
775;0;167.7
780;0;167.7
785;0;167.7
790;0;167.7
795;0;167.7
800;0;167.7
805;0;167.7
810;0;167.7
815;0;167.7
820;0;167.7
825;0;167.7
830;0;167.7
835;0;167.7
840;0;167.7
845;0;167.7
850;0;167.7
855;0;167.7
860;0;167.7
865;0;167.7
870;0;167.7
875;0;167.7
880;0;167.7
885;0;167.7
890;0;167.7
895;0;167.7
900;0;167.7
905;0;167.7
910;0;167.7
915;0;167.7
920;0;167.7
925;0;167.7
930;0;167.7
935;0;167.7
940;0;167.7
945;0;167.7
950;0;167.7
955;0;167.7
960;0;167.7
965;0;167.7
970;0;167.7
975;0;167.7
980;0;167.7
985;0;167.7
990;0;167.7
995;0;167.7
1000;0;167.7

5;1;230.3
10;1;208.7
15;1;208.7
20;1;208.7
25;1;208.7
30;1;186.4
35;1;186.4
40;1;186.4
45;1;186.4
50;1;186.4
55;1;186.4
60;1;186.4
65;1;186.4
70;1;186.4
75;1;186.4
80;1;186.4
85;1;186.4
90;1;186.4
95;1;186.4
100;1;186.4
105;1;186.4
110;1;186.4
115;1;186.4
120;1;186.4
125;1;186.4
130;1;186.4
135;1;186.4
140;1;186.4
145;1;186.4
150;1;186.4
155;1;186.4
160;1;186.4
165;1;186.4
170;1;186.4
175;1;186.4
180;1;186.4
185;1;186.4
190;1;186.4
195;1;186.4
200;1;186.4
205;1;186.4
210;1;186.4
215;1;186.4
220;1;186.4
225;1;186.4
230;1;186.4
235;1;186.4
240;1;186.4
245;1;186.4
250;1;186.4
255;1;186.4
260;1;186.4
265;1;186.4
270;1;186.4
275;1;186.4
280;1;186.4
285;1;186.4
290;1;186.4
295;1;186.4
300;1;186.4
305;1;184.1
310;1;184.1
315;1;184.1
320;1;184.1
325;1;184.1
330;1;184.1
335;1;184.1
340;1;184.1
345;1;184.1
350;1;184.1
355;1;184.1
360;1;184.1
365;1;184.1
370;1;184.1
375;1;184.1
380;1;184.1
385;1;184.1
390;1;184.1
395;1;184.1
400;1;184.1
405;1;184.1
410;1;184.1
415;1;184.1
420;1;184.1
425;1;184.1
430;1;184.1
435;1;184.1
440;1;184.1
445;1;184.1
450;1;184.1
455;1;184.1
460;1;184.1
465;1;184.1
470;1;184.1
475;1;184.1
