5;0;469.4
10;0;341.8
15;0;341.8
20;0;341.8
25;0;341.8
30;0;341.8
35;0;311.9
40;0;311.9
45;0;473.9
50;0;300.8
55;0;300.8
60;0;300.8
65;0;300.8
70;0;300.8
75;0;300.8
80;0;276.6
85;0;276.6
90;0;276.6
95;0;357.8
100;0;276.6
105;0;276.6
110;0;276.6
115;0;270.0
120;0;394.7
125;0;270.0
130;0;270.0
135;0;270.0
140;0;270.0
145;0;270.0
150;0;270.0
155;0;270.0
160;0;270.0
165;0;270.0
170;0;270.0
175;0;407.4
180;0;366.1
185;0;270.0
190;0;338.8
195;0;270.0
200;0;270.0
205;0;270.0
210;0;270.0
215;0;270.0
220;0;344.4
225;0;270.0
230;0;270.0
235;0;266.5
240;0;593.2
245;0;266.5
250;0;266.5
255;0;266.5
260;0;266.5
265;0;266.5
270;0;377.9
275;0;266.5
280;0;266.5
285;0;266.5
290;0;325.3
295;0;266.5
300;0;266.5
305;0;266.5
310;0;266.5
315;0;266.5
320;0;266.5
325;0;266.5
330;0;266.5
335;0;266.5
340;0;266.5
345;0;266.5
350;0;266.5
355;0;266.5
360;0;417.9
365;0;266.5
370;0;266.5
375;0;266.5
380;0;266.5
385;0;266.5
390;0;266.5
395;0;388.3
400;0;266.5
405;0;266.5
410;0;349.1
415;0;266.5
420;0;266.5
425;0;380.7
430;0;264.3
435;0;264.3
440;0;264.3
445;0;264.3
450;0;264.3
455;0;337.4
460;0;297.3
465;0;264.3
470;0;264.3
475;0;379.3
480;0;263.9
485;0;263.9
490;0;263.9
495;0;263.9
500;0;263.9
505;0;263.9
510;0;263.9
515;0;263.9
520;0;263.9
525;0;263.9
530;0;263.9
535;0;263.9
540;0;263.9
545;0;263.9
550;0;263.9
555;0;263.9
560;0;263.9
565;0;397.0
570;0;263.9
575;0;263.9
580;0;263.9
585;0;263.9
590;0;239.6
595;0;239.6
600;0;239.6
605;0;239.6
610;0;239.6
615;0;239.6
620;0;239.6
625;0;239.6
630;0;413.1
635;0;239.6
640;0;355.3
645;0;239.6
650;0;239.6
655;0;413.1
660;0;239.6
665;0;239.6
670;0;321.5
675;0;239.6
680;0;354.9
685;0;239.6
690;0;239.6
695;0;239.6
700;0;239.6
705;0;239.6
710;0;239.6
715;0;413.1
720;0;239.6
725;0;239.6
730;0;239.6
735;0;401.9
740;0;239.6
745;0;239.6
750;0;239.6
755;0;239.6
760;0;239.6
765;0;239.6
770;0;239.6
775;0;239.6
780;0;239.6
785;0;239.6
790;0;239.6
795;0;239.6
800;0;239.6
805;0;239.6
810;0;239.6
815;0;239.6
820;0;239.6
825;0;239.6
830;0;239.6
835;0;239.6
840;0;342.6
845;0;239.6
850;0;239.6
855;0;239.6
860;0;239.6
865;0;239.6
870;0;239.6
875;0;239.6
880;0;239.6
885;0;239.6
890;0;239.6
895;0;239.6
900;0;239.6
905;0;533.1
910;0;239.6
915;0;239.6
920;0;239.6
