5;0;242.4
10;0;195.2
15;0;195.2
20;0;195.2
25;0;195.2
30;0;195.2
35;0;195.2
40;0;195.2
45;0;195.2
50;0;195.2
55;0;195.2
60;0;195.2
65;0;195.2
70;0;195.2
75;0;195.2
80;0;190.1
85;0;190.1
90;0;190.1
95;0;190.1
100;0;190.1
105;0;190.1
110;0;190.1
115;0;190.1
120;0;190.1
125;0;190.1
130;0;190.1
135;0;190.1
140;0;190.1
145;0;190.1
150;0;190.1
155;0;190.1
160;0;190.1
165;0;190.1
170;0;190.1
175;0;190.1
180;0;190.1
185;0;190.1
190;0;190.1
195;0;190.1
200;0;190.1
205;0;190.1
210;0;190.1
215;0;190.1
220;0;190.1
225;0;190.1
230;0;190.1
235;0;190.1
240;0;190.1
245;0;190.1
250;0;190.1
255;0;190.1
260;0;190.1
265;0;190.1
270;0;190.1
275;0;190.1
280;0;190.1
285;0;190.1
290;0;190.1
295;0;190.1
300;0;190.1
305;0;190.1
310;0;190.1
315;0;190.1
320;0;190.1
325;0;190.1
330;0;190.1
335;0;190.1
340;0;190.1
345;0;190.1
350;0;190.1
355;0;190.1
360;0;190.1
365;0;190.1
370;0;190.1
375;0;190.1
380;0;190.1
385;0;190.1
390;0;190.1
395;0;190.1
400;0;190.1
405;0;190.1
410;0;190.1
415;0;190.1
420;0;190.1
425;0;190.1
430;0;190.1
435;0;190.1
440;0;190.1
445;0;190.1
450;0;190.1
455;0;190.1
460;0;190.1
465;0;190.1
470;0;190.1
475;0;190.1
480;0;190.1
485;0;190.1
490;0;190.1
495;0;190.1
500;0;190.1
505;0;190.1
510;0;190.1
515;0;190.1
520;0;190.1
525;0;190.1
530;0;190.1
535;0;190.1
540;0;190.1
545;0;190.1
550;0;190.1
555;0;190.1
560;0;190.1
565;0;190.1
570;0;190.1
575;0;190.1
580;0;190.1
585;0;190.1
590;0;190.1
595;0;190.1
600;0;190.1
605;0;190.1
610;0;190.1
615;0;190.1
620;0;190.1
625;0;190.1
630;0;190.1
635;0;190.1
640;0;190.1
645;0;190.1
650;0;190.1
655;0;190.1
660;0;190.1
665;0;190.1
670;0;190.1
675;0;190.1
680;0;190.1
685;0;190.1
690;0;190.1
695;0;190.1
700;0;190.1
705;0;190.1
710;0;190.1
715;0;190.1
720;0;190.1
725;0;190.1
730;0;190.1
735;0;190.1
740;0;190.1
745;0;190.1
750;0;190.1
755;0;190.1
760;0;190.1
765;0;190.1
770;0;190.1
775;0;190.1
780;0;190.1
785;0;190.1
790;0;190.1
795;0;190.1
800;0;190.1
805;0;190.1
810;0;190.1
815;0;190.1
820;0;190.1
825;0;190.1
830;0;190.1
835;0;190.1
840;0;190.1
845;0;190.1
850;0;178.3
855;0;178.3
860;0;172.4
865;0;172.4
870;0;172.4
875;0;172.4
880;0;172.4
885;0;172.4
890;0;172.4
895;0;172.4
900;0;172.4
905;0;172.4
910;0;172.4
915;0;172.4
920;0;172.4
925;0;172.4
930;0;172.4
935;0;172.4
940;0;172.4
945;0;172.4
950;0;172.4
955;0;172.4
960;0;172.4
965;0;172.4
970;0;172.4
975;0;172.4
980;0;172.4
985;0;172.4
990;0;172.4
995;0;172.4
1000;0;172.4

5;1;253.8
10;1;222.2
15;1;210.8
20;1;210.8
25;1;191.5
30;1;191.5
35;1;191.5
40;1;191.5
45;1;191.5
50;1;191.5
55;1;191.5
60;1;191.5
65;1;191.5
70;1;191.5
75;1;191.5
80;1;191.5
85;1;191.5
90;1;191.5
95;1;191.5
100;1;191.5
105;1;191.5
110;1;191.5
115;1;172.4
120;1;172.4
125;1;172.4
130;1;172.4
135;1;172.4
140;1;172.4
145;1;172.4
150;1;172.4
155;1;172.4
160;1;172.4
165;1;172.4
170;1;172.4
175;1;172.4
180;1;172.4
185;1;172.4
190;1;172.4
195;1;172.4
200;1;172.4
205;1;172.4
210;1;172.4
215;1;172.4
220;1;172.4
225;1;172.4
230;1;172.4
235;1;172.4
240;1;172.4
245;1;172.4
250;1;172.4
255;1;172.4
260;1;172.4
265;1;172.4
270;1;172.4
275;1;172.4
280;1;172.4
285;1;172.4
290;1;172.4
295;1;172.4
300;1;172.4
305;1;172.4
310;1;172.4
315;1;172.4
320;1;172.4
325;1;172.4
330;1;172.4
335;1;172.4
340;1;172.4
