5;0;487.2
10;0;487.2
15;0;428.2
20;0;428.2
25;0;428.2
30;0;428.2
35;0;428.2
40;0;423.5
45;0;423.5
50;0;423.5
55;0;403.8
60;0;403.8
65;0;403.8
70;0;403.8
75;0;348.0
80;0;348.0
85;0;348.0
90;0;348.0
95;0;348.0
100;0;348.0
105;0;348.0
110;0;348.0
115;0;348.0
120;0;348.0
125;0;348.0
130;0;348.0
135;0;348.0
140;0;348.0
145;0;348.0
150;0;348.0
155;0;348.0
160;0;348.0
165;0;348.0
170;0;324.9
175;0;324.9
180;0;324.9
185;0;324.9
190;0;324.9
195;0;324.9
200;0;324.9
205;0;324.9
210;0;324.9
215;0;324.9
220;0;324.9
225;0;324.9
230;0;324.9
235;0;324.9
240;0;324.9
245;0;324.9
250;0;324.9
255;0;324.9
260;0;324.9
265;0;324.9
270;0;324.9
275;0;324.9
280;0;324.9
285;0;324.9
290;0;324.9
295;0;324.9
300;0;324.9
305;0;324.9
310;0;324.9
315;0;324.9
320;0;324.9
325;0;324.9
330;0;324.9
335;0;324.9
340;0;324.9
345;0;324.9
350;0;324.9
355;0;324.9
360;0;324.9
365;0;324.9
370;0;324.9
375;0;324.9
380;0;324.9
385;0;324.9
390;0;324.9
395;0;324.9
400;0;324.9
405;0;324.9
410;0;324.9
415;0;324.9
420;0;324.9
425;0;324.9
430;0;324.9
435;0;324.9
440;0;324.9
445;0;324.9
450;0;324.9
455;0;324.9
460;0;324.9
465;0;324.9
470;0;324.9
475;0;324.9
480;0;324.9
485;0;324.9
490;0;324.9
495;0;324.9
500;0;324.9
505;0;324.9
510;0;324.9
515;0;324.9
520;0;324.9
525;0;324.9
530;0;324.9
535;0;324.9
540;0;324.9
545;0;324.9
550;0;324.9
555;0;324.9
560;0;324.9
565;0;324.9
570;0;324.9
575;0;324.9
580;0;324.9
585;0;324.9
590;0;324.9
595;0;324.9
600;0;324.9
605;0;324.9
610;0;324.9
615;0;324.9
620;0;324.9
625;0;324.9
630;0;324.9
635;0;324.9
640;0;324.9
645;0;324.9
650;0;324.9
655;0;324.9
660;0;324.9
665;0;324.9
670;0;324.9
675;0;324.9
680;0;324.9
685;0;324.9
690;0;324.9
695;0;324.9
700;0;324.9
705;0;324.9
710;0;324.9
715;0;324.9
720;0;324.9
725;0;324.9
730;0;324.9
735;0;324.9
740;0;324.9
745;0;324.9
750;0;324.9
755;0;324.9
760;0;324.9
765;0;324.9
770;0;324.9
775;0;324.9
780;0;324.9
785;0;324.9
790;0;324.9
795;0;324.9
800;0;324.9
805;0;324.9
810;0;324.9
815;0;324.9
820;0;324.9
825;0;324.9
830;0;324.9
835;0;324.9
840;0;324.9
845;0;324.9
850;0;324.9
855;0;324.9
860;0;324.9
865;0;324.9
870;0;324.9
875;0;324.9
880;0;324.9
885;0;324.9
890;0;324.9
895;0;324.9
900;0;324.9
905;0;324.9
910;0;324.9
915;0;324.9
920;0;324.9
925;0;324.9
930;0;324.9
935;0;324.9
940;0;324.9
945;0;324.9
950;0;324.9
955;0;324.9
960;0;324.9
965;0;324.9
970;0;324.9
975;0;324.9
980;0;324.9
985;0;324.9
990;0;324.9
995;0;324.9
1000;0;324.9

5;1;467.9
10;1;467.9
15;1;467.9
20;1;467.9
25;1;457.8
30;1;457.8
35;1;457.8
40;1;360.9
45;1;360.9
50;1;360.9
55;1;360.9
60;1;360.9
65;1;360.9
70;1;360.9
75;1;360.9
80;1;360.9
85;1;360.9
90;1;360.9
95;1;317.4
100;1;317.4
105;1;317.4
110;1;317.4
115;1;317.4
120;1;317.4
125;1;317.4
130;1;317.4
135;1;317.4
140;1;317.4
145;1;317.4
150;1;317.4
155;1;317.4
160;1;317.4
165;1;317.4
170;1;317.4
175;1;317.4
180;1;317.4
185;1;317.4
190;1;317.4
195;1;317.4
200;1;317.4
205;1;317.4
210;1;317.4
215;1;317.4
220;1;317.4
225;1;317.4
230;1;317.4
235;1;317.4
240;1;317.4
245;1;317.4
250;1;317.4
255;1;317.4
260;1;317.4
265;1;317.4
270;1;317.4
275;1;317.4
280;1;317.4
285;1;317.4
290;1;317.4
295;1;317.4
300;1;317.4
305;1;317.4
310;1;317.4
315;1;317.4
320;1;317.4
325;1;317.4
330;1;317.4
335;1;317.4
340;1;317.4
345;1;317.4
350;1;317.4
355;1;317.4
360;1;317.4
365;1;317.4
370;1;317.4
375;1;317.4
380;1;317.4
385;1;317.4
390;1;317.4
395;1;317.4
400;1;317.4
405;1;317.4
410;1;317.4
415;1;317.4
420;1;317.4
425;1;317.4
430;1;317.4
435;1;317.4
440;1;317.4
445;1;317.4
450;1;317.4
455;1;317.4
460;1;317.4
465;1;317.4
470;1;317.4
475;1;317.4
480;1;317.4
485;1;317.4
490;1;317.4
495;1;317.4
500;1;317.4
505;1;317.4
510;1;317.4
515;1;317.4
520;1;317.4
525;1;317.4
530;1;317.4
535;1;317.4
540;1;317.4
545;1;317.4
550;1;317.4
555;1;317.4
560;1;317.4
565;1;317.4
570;1;317.4
575;1;317.4
580;1;317.4
585;1;317.4
590;1;317.4
595;1;317.4
600;1;317.4
605;1;317.4
610;1;317.4
615;1;317.4
620;1;317.4
625;1;317.4
630;1;317.4
635;1;317.4
640;1;317.4
645;1;317.4
650;1;317.4
655;1;317.4
660;1;317.4
665;1;317.4
670;1;317.4
675;1;317.4
680;1;317.4
685;1;317.4
690;1;317.4
695;1;317.4
700;1;317.4
705;1;317.4
710;1;317.4
715;1;317.4
720;1;317.4
725;1;317.4
730;1;317.4
735;1;317.4
740;1;317.4
745;1;317.4
750;1;317.4
755;1;317.4
760;1;317.4
765;1;317.4
770;1;317.4
775;1;317.4
780;1;317.4
785;1;317.4
790;1;317.4
795;1;317.4
800;1;317.4
805;1;317.4
810;1;317.4
815;1;317.4
820;1;317.4
825;1;317.4
830;1;317.4
835;1;317.4
840;1;317.4
845;1;317.4
850;1;317.4
855;1;317.4
860;1;317.4
865;1;317.4
870;1;317.4
875;1;317.4
880;1;317.4
885;1;317.4
890;1;317.4
895;1;317.4
900;1;317.4
