5;0;731.7
10;0;469.6
15;0;409.2
20;0;595.4
25;0;533.6
30;0;380.6
35;0;549.2
40;0;581.5
45;0;573.0
50;0;645.3
55;0;459.2
60;0;544.6
65;0;528.6
70;0;553.5
75;0;589.4
80;0;374.0
85;0;652.1
90;0;529.8
95;0;525.2
100;0;575.0
105;0;471.4
110;0;549.8
115;0;432.0
120;0;459.2
125;0;635.1
130;0;480.1
135;0;566.5
140;0;321.0
145;0;532.0
150;0;675.0
155;0;461.9
160;0;747.3
165;0;329.5
170;0;450.4
175;0;465.9
180;0;800.6
185;0;487.5
190;0;513.9
195;0;499.4
200;0;546.9
205;0;495.2
210;0;563.6
215;0;488.6
220;0;539.5
225;0;677.6
230;0;695.1
235;0;517.9
240;0;586.4
245;0;604.9
250;0;347.0
255;0;377.2
260;0;645.3
265;0;619.9
270;0;574.6
275;0;417.5
280;0;547.8
285;0;698.4
290;0;540.1
295;0;586.4
300;0;646.8
305;0;434.4
310;0;724.1
315;0;528.3
320;0;655.9
325;0;545.7
330;0;611.3
335;0;654.5
340;0;758.9
345;0;660.3
350;0;418.0
355;0;403.3
360;0;358.3
365;0;430.0
370;0;540.6
375;0;779.9
380;0;368.8
385;0;696.1
390;0;725.8
395;0;518.5
400;0;602.8
405;0;325.9
410;0;610.5
415;0;427.0
420;0;492.2
425;0;535.2
430;0;385.5
435;0;545.4
440;0;516.8
445;0;498.6
450;0;413.4
455;0;578.5
460;0;536.4
465;0;655.1
470;0;480.1
475;0;679.0
480;0;481.8
485;0;583.1
490;0;484.2
495;0;600.0
500;0;368.1
505;0;619.8
510;0;672.0
515;0;350.0
520;0;590.2
525;0;626.9
530;0;618.0
535;0;594.1
540;0;526.8
545;0;679.9
550;0;595.0
555;0;616.5
560;0;549.0
565;0;662.2
570;0;457.6
575;0;459.2
580;0;553.7
585;0;624.7
590;0;495.6
595;0;610.0
600;0;459.9
605;0;495.2
610;0;489.0
615;0;613.4
620;0;529.1
625;0;782.2
630;0;557.4
635;0;430.3
640;0;475.7
645;0;504.8
650;0;523.6
655;0;396.2
660;0;568.5
665;0;449.3
670;0;584.7
675;0;517.2
680;0;621.6
685;0;317.9
690;0;543.6
695;0;593.4
700;0;377.0
705;0;868.6
710;0;609.8
715;0;539.7
720;0;566.7
725;0;559.2
730;0;473.4
735;0;745.1
740;0;663.2
745;0;523.3
750;0;536.4
755;0;656.9
760;0;628.4
765;0;555.8
770;0;497.0
775;0;683.9
780;0;715.0
785;0;677.0
790;0;407.4
795;0;359.7
800;0;510.9
805;0;710.9
810;0;547.6
815;0;501.5
820;0;674.3
825;0;684.2
830;0;517.0
835;0;540.0
840;0;514.0
845;0;650.7
850;0;692.5
855;0;611.3
860;0;377.6
865;0;463.2
870;0;405.2
875;0;342.3
880;0;422.1
885;0;416.1
890;0;569.4
